date,code,days,settle
2022-02-28,CME_CLU2031,121,64.47000122070312
2022-05-31,CME_CLU2031,29,65.1500015258789
2022-04-30,CME_CLU2031,61,61.81999969482422
2022-06-30,CME_CLU2031,0,67.13999938964844
2021-10-31,CME_CLU2031,243,57.38999938964844
2022-03-31,CME_CLU2031,90,66.73999786376953
2021-09-30,CME_CLU2031,272,54.060001373291016
2021-02-28,CME_CLU2031,488,50.63999938964844
2021-07-31,CME_CLU2031,334,54.18000030517578
2021-06-30,CME_CLU2031,364,54.900001525878906
2021-05-31,CME_CLU2031,397,53.400001525878906
2021-04-30,CME_CLU2031,425,53.11000061035156
2021-03-31,CME_CLU2031,455,49.04999923706055
2021-08-31,CME_CLU2031,302,53.380001068115234
2021-01-31,CME_CLU2031,516,47.189998626708984
2020-12-31,CME_CLU2031,545,46.040000915527344
2020-11-30,CME_CLU2031,576,48.349998474121094
2022-06-30,CME_CLU2032,0,67.4000015258789
2022-05-31,CME_CLU2032,29,65.29000091552734
2022-04-30,CME_CLU2032,61,61.959999084472656
2022-03-31,CME_CLU2032,90,67.16999816894531
2021-11-30,CME_CLU2032,211,56.66999816894531
2022-01-31,CME_CLU2032,149,63.849998474121094
2021-12-31,CME_CLU2032,180,57.86000061035156
2022-02-28,CME_CLU2032,121,64.9000015258789
1983-07-31,CME_CLV1983,49,31.920000076293945
1983-09-30,CME_CLV1983,0,31.549999237060547
1983-06-30,CME_CLV1983,78,31.209999084472656
1983-08-31,CME_CLV1983,16,31.59000015258789
1983-04-30,CME_CLV1983,140,30.649999618530273
1983-05-31,CME_CLV1983,108,30.030000686645508
1983-03-31,CME_CLV1983,169,28.75
1984-09-30,CME_CLV1984,0,29.239999771118164
1984-08-31,CME_CLV1984,18,29.229999542236328
1984-07-31,CME_CLV1984,49,27.860000610351562
1984-05-31,CME_CLV1984,110,30.860000610351562
1984-06-30,CME_CLV1984,81,30.059999465942383
1984-03-31,CME_CLV1984,172,30.450000762939453
1984-02-29,CME_CLV1984,202,30.100000381469727
1984-01-31,CME_CLV1984,231,29.149999618530273
1983-12-31,CME_CLV1984,263,28.200000762939453
1984-04-30,CME_CLV1984,141,30.149999618530273
1985-05-31,CME_CLV1985,112,26.90999984741211
1985-09-30,CME_CLV1985,0,28.719999313354492
1985-08-31,CME_CLV1985,21,28.079999923706055
1985-07-31,CME_CLV1985,51,26.459999084472656
1985-06-30,CME_CLV1985,84,26.0
1985-04-30,CME_CLV1985,143,26.75
1984-12-31,CME_CLV1985,266,25.90999984741211
1985-02-28,CME_CLV1985,204,25.40999984741211
1985-01-31,CME_CLV1985,232,25.350000381469727
1984-11-30,CME_CLV1985,294,26.719999313354492
1984-10-31,CME_CLV1985,324,27.65999984741211
1985-03-31,CME_CLV1985,175,27.3700008392334
1986-09-30,CME_CLV1986,0,13.970000267028809
1986-07-31,CME_CLV1986,53,11.0600004196167
1986-06-30,CME_CLV1986,84,12.649999618530273
1986-05-31,CME_CLV1986,115,13.65999984741211
1986-04-30,CME_CLV1986,145,12.779999732971191
1986-08-31,CME_CLV1986,24,15.899999618530273
1986-02-28,CME_CLV1986,206,14.880000114440918
1986-03-31,CME_CLV1986,175,11.329999923706055
1985-11-30,CME_CLV1986,299,25.18000030517578
1985-10-31,CME_CLV1986,326,25.6299991607666
1985-12-31,CME_CLV1986,265,22.520000457763672
1986-01-31,CME_CLV1986,234,19.110000610351562
1987-06-30,CME_CLV1987,84,20.049999237060547
1987-09-30,CME_CLV1987,0,19.25
1987-08-31,CME_CLV1987,22,19.729999542236328
1987-07-31,CME_CLV1987,53,21.030000686645508
1987-05-31,CME_CLV1987,116,18.899999618530273
1987-04-30,CME_CLV1987,145,17.8799991607666
1987-02-28,CME_CLV1987,207,16.43000030517578
1987-01-31,CME_CLV1987,235,17.93000030517578
1986-12-31,CME_CLV1987,265,17.56999969482422
1987-03-31,CME_CLV1987,175,18.0
1988-09-30,CME_CLV1988,0,15.039999961853027
1988-08-31,CME_CLV1988,21,15.180000305175781
1988-07-31,CME_CLV1988,54,16.440000534057617
1988-06-30,CME_CLV1988,83,15.449999809265137
1988-05-31,CME_CLV1988,113,17.860000610351562
1988-04-30,CME_CLV1988,145,17.790000915527344
1988-02-29,CME_CLV1988,205,15.640000343322754
1988-01-31,CME_CLV1988,236,16.299999237060547
1987-12-31,CME_CLV1988,265,16.09000015258789
1987-11-30,CME_CLV1988,296,18.020000457763672
1987-10-31,CME_CLV1988,327,19.049999237060547
1988-03-31,CME_CLV1988,174,16.729999542236328
1989-09-30,CME_CLV1989,0,18.700000762939453
1989-08-31,CME_CLV1989,21,18.829999923706055
1989-07-31,CME_CLV1989,52,18.209999084472656
1989-06-30,CME_CLV1989,83,18.950000762939453
1989-04-30,CME_CLV1989,146,18.1299991607666
1989-05-31,CME_CLV1989,113,18.049999237060547
1989-02-28,CME_CLV1989,205,16.579999923706055
1989-01-31,CME_CLV1989,233,15.84000015258789
1988-12-31,CME_CLV1989,265,15.460000038146973
1988-11-30,CME_CLV1989,295,15.050000190734863
1989-03-31,CME_CLV1989,174,17.93000030517578
1990-03-31,CME_CLV1990,174,20.760000228881836
1990-09-30,CME_CLV1990,0,34.709999084472656
1990-08-31,CME_CLV1990,20,27.31999969482422
1990-07-31,CME_CLV1990,51,21.219999313354492
1990-06-30,CME_CLV1990,83,18.260000228881836
1990-05-31,CME_CLV1990,112,19.209999084472656
1990-04-30,CME_CLV1990,143,20.15999984741211
1990-02-28,CME_CLV1990,204,21.020000457763672
1989-09-30,CME_CLV1990,356,18.690000534057617
1989-12-31,CME_CLV1990,265,19.739999771118164
1989-11-30,CME_CLV1990,294,18.559999465942383
1989-10-31,CME_CLV1990,324,18.520000457763672
1989-08-31,CME_CLV1990,385,18.200000762939453
1989-07-31,CME_CLV1990,416,17.8700008392334
1989-06-30,CME_CLV1990,447,17.350000381469727
1990-01-31,CME_CLV1990,232,20.139999389648438
1991-01-31,CME_CLV1991,232,18.75
1991-09-30,CME_CLV1991,0,21.969999313354492
1991-08-31,CME_CLV1991,21,22.260000228881836
1991-06-30,CME_CLV1991,84,20.520000457763672
1991-05-31,CME_CLV1991,112,21.360000610351562
1991-04-30,CME_CLV1991,143,20.309999465942383
1991-03-31,CME_CLV1991,176,19.290000915527344
1991-02-28,CME_CLV1991,204,18.270000457763672
1990-12-31,CME_CLV1991,263,23.399999618530273
1991-07-31,CME_CLV1991,51,21.639999389648438
1990-10-31,CME_CLV1991,324,26.1299991607666
1990-04-30,CME_CLV1991,508,20.139999389648438
1990-11-30,CME_CLV1991,294,23.829999923706055
1990-05-31,CME_CLV1991,477,20.229999542236328
1990-03-31,CME_CLV1991,539,20.670000076293945
1990-07-31,CME_CLV1991,416,21.729999542236328
1990-08-31,CME_CLV1991,385,23.520000457763672
1990-09-30,CME_CLV1991,357,28.6200008392334
1990-06-30,CME_CLV1991,448,19.399999618530273
1992-01-31,CME_CLV1992,235,19.15999984741211
1992-08-31,CME_CLV1992,22,21.479999542236328
1992-07-31,CME_CLV1992,53,21.770000457763672
1992-06-30,CME_CLV1992,84,21.530000686645508
1992-05-31,CME_CLV1992,116,21.959999084472656
1992-04-30,CME_CLV1992,145,20.760000228881836
1992-03-31,CME_CLV1992,175,19.56999969482422
1992-02-29,CME_CLV1992,207,19.149999618530273
1991-12-31,CME_CLV1992,266,19.469999313354492
1992-09-30,CME_CLV1992,0,21.8799991607666
1991-10-31,CME_CLV1992,327,21.3799991607666
1991-03-31,CME_CLV1992,544,19.389999389648438
1991-04-30,CME_CLV1992,511,19.850000381469727
1991-05-31,CME_CLV1992,480,21.18000030517578
1991-11-30,CME_CLV1992,298,20.530000686645508
1991-07-31,CME_CLV1992,419,20.799999237060547
1991-08-31,CME_CLV1992,389,20.940000534057617
1991-09-30,CME_CLV1992,358,20.81999969482422
1991-06-30,CME_CLV1992,452,19.950000762939453
1993-01-31,CME_CLV1993,235,20.510000228881836
1993-08-31,CME_CLV1993,21,18.290000915527344
1993-07-31,CME_CLV1993,53,18.15999984741211
1993-06-30,CME_CLV1993,83,19.309999465942383
1993-05-31,CME_CLV1993,116,20.360000610351562
1993-04-30,CME_CLV1993,144,20.850000381469727
1993-03-31,CME_CLV1993,174,20.729999542236328
1993-02-28,CME_CLV1993,207,20.700000762939453
1993-09-30,CME_CLV1993,0,18.1200008392334
1992-12-31,CME_CLV1993,264,19.809999465942383
1992-10-31,CME_CLV1993,326,20.34000015258789
1992-09-30,CME_CLV1993,356,20.719999313354492
1992-08-31,CME_CLV1993,386,20.40999984741211
1992-07-31,CME_CLV1993,417,20.5
1992-06-30,CME_CLV1993,448,20.510000228881836
1992-05-31,CME_CLV1993,480,20.989999771118164
1992-04-30,CME_CLV1993,509,20.18000030517578
1992-03-31,CME_CLV1993,539,19.5
1992-11-30,CME_CLV1993,295,19.780000686645508
1994-03-31,CME_CLV1994,173,15.4399995803833
1994-04-30,CME_CLV1994,144,16.610000610351562
1994-05-31,CME_CLV1994,112,17.670000076293945
1994-02-28,CME_CLV1994,204,15.630000114440918
1994-07-31,CME_CLV1994,53,19.860000610351562
1994-08-31,CME_CLV1994,20,17.559999465942383
1994-09-30,CME_CLV1994,0,17.239999771118164
1994-06-30,CME_CLV1994,82,18.56999969482422
1994-01-31,CME_CLV1994,232,15.930000305175781
1993-05-31,CME_CLV1994,480,20.309999465942383
1993-11-30,CME_CLV1994,294,17.06999969482422
1993-04-30,CME_CLV1994,508,20.700000762939453
1993-12-31,CME_CLV1994,264,16.219999313354492
1993-06-30,CME_CLV1994,447,19.969999313354492
1993-03-31,CME_CLV1994,538,20.559999465942383
1993-08-31,CME_CLV1994,385,19.40999984741211
1993-09-30,CME_CLV1994,355,19.40999984741211
1993-10-31,CME_CLV1994,326,18.270000457763672
1993-07-31,CME_CLV1994,417,19.059999465942383
1995-02-28,CME_CLV1995,204,17.8700008392334
1995-09-30,CME_CLV1995,0,18.690000534057617
1995-08-31,CME_CLV1995,20,17.84000015258789
1995-07-31,CME_CLV1995,51,17.34000015258789
1995-06-30,CME_CLV1995,82,17.110000610351562
1995-05-31,CME_CLV1995,112,18.6299991607666
1995-04-30,CME_CLV1995,145,19.149999618530273
1995-03-31,CME_CLV1995,173,18.229999542236328
1995-01-31,CME_CLV1995,232,17.90999984741211
1994-12-31,CME_CLV1995,264,17.860000610351562
1994-11-30,CME_CLV1995,294,17.940000534057617
1994-04-30,CME_CLV1995,509,17.110000610351562
1994-05-31,CME_CLV1995,477,17.770000457763672
1994-06-30,CME_CLV1995,447,18.1299991607666
1994-03-31,CME_CLV1995,538,16.979999542236328
1994-08-31,CME_CLV1995,385,17.729999542236328
1994-09-30,CME_CLV1995,355,18.5
1994-10-31,CME_CLV1995,324,17.760000228881836
1994-07-31,CME_CLV1995,418,18.889999389648438
1996-01-31,CME_CLV1996,233,16.940000534057617
1996-08-31,CME_CLV1996,21,22.25
1996-07-31,CME_CLV1996,51,19.90999984741211
1996-06-30,CME_CLV1996,84,19.479999542236328
1996-09-30,CME_CLV1996,0,23.6299991607666
1996-04-30,CME_CLV1996,143,18.790000915527344
1996-03-31,CME_CLV1996,175,18.399999618530273
1996-02-29,CME_CLV1996,204,17.3700008392334
1995-12-31,CME_CLV1996,266,17.719999313354492
1996-05-31,CME_CLV1996,112,18.329999923706055
1995-10-31,CME_CLV1996,325,16.950000762939453
1995-09-30,CME_CLV1996,357,16.920000076293945
1995-08-31,CME_CLV1996,386,17.219999313354492
1995-07-31,CME_CLV1996,417,17.31999969482422
1995-06-30,CME_CLV1996,448,17.290000915527344
1995-05-31,CME_CLV1996,478,18.190000534057617
1995-04-30,CME_CLV1996,511,18.3700008392334
1995-03-31,CME_CLV1996,539,17.969999313354492
1995-11-30,CME_CLV1996,295,17.149999618530273
1996-12-31,CME_CLV1997,265,21.40999984741211
1997-01-31,CME_CLV1997,234,21.40999984741211
1997-02-28,CME_CLV1997,206,19.520000457763672
1997-03-31,CME_CLV1997,175,20.299999237060547
1997-07-31,CME_CLV1997,53,20.18000030517578
1997-05-31,CME_CLV1997,115,20.959999084472656
1997-06-30,CME_CLV1997,84,19.899999618530273
1996-10-31,CME_CLV1997,326,20.25
1997-08-31,CME_CLV1997,24,19.610000610351562
1997-09-30,CME_CLV1997,0,19.600000381469727
1997-04-30,CME_CLV1997,145,20.079999923706055
1996-09-30,CME_CLV1997,357,19.899999618530273
1996-11-30,CME_CLV1997,299,20.510000228881836
1996-07-31,CME_CLV1997,418,17.809999465942383
1996-08-31,CME_CLV1997,388,18.479999542236328
1995-09-30,CME_CLV1997,724,17.100000381469727
1995-10-31,CME_CLV1997,692,17.030000686645508
1995-12-31,CME_CLV1997,633,17.25
1996-01-31,CME_CLV1997,600,17.010000228881836
1995-11-30,CME_CLV1997,662,17.030000686645508
1996-03-31,CME_CLV1997,542,17.760000228881836
1996-04-30,CME_CLV1997,510,17.899999618530273
1996-05-31,CME_CLV1997,479,17.309999465942383
1996-06-30,CME_CLV1997,451,17.670000076293945
1996-02-29,CME_CLV1997,571,16.93000030517578
1998-01-31,CME_CLV1998,235,18.170000076293945
1997-09-30,CME_CLV1998,357,20.389999389648438
1997-10-31,CME_CLV1998,326,20.389999389648438
1997-11-30,CME_CLV1998,300,19.479999542236328
1997-12-31,CME_CLV1998,265,18.56999969482422
1998-02-28,CME_CLV1998,207,17.190000534057617
1998-09-30,CME_CLV1998,0,15.670000076293945
1998-05-31,CME_CLV1998,116,16.40999984741211
1998-06-30,CME_CLV1998,84,15.069999694824219
1998-07-31,CME_CLV1998,53,14.5
1998-08-31,CME_CLV1998,22,13.34000015258789
1997-08-31,CME_CLV1998,389,19.739999771118164
1998-04-30,CME_CLV1998,145,16.93000030517578
1997-07-31,CME_CLV1998,418,19.959999084472656
1998-03-31,CME_CLV1998,175,16.809999465942383
1997-05-31,CME_CLV1998,480,20.309999465942383
1996-06-30,CME_CLV1998,816,17.649999618530273
1996-07-31,CME_CLV1998,783,17.739999771118164
1996-08-31,CME_CLV1998,753,17.780000686645508
1996-09-30,CME_CLV1998,722,18.530000686645508
1996-10-31,CME_CLV1998,691,18.59000015258789
1997-06-30,CME_CLV1998,449,19.940000534057617
1996-05-31,CME_CLV1998,844,17.5
1996-12-31,CME_CLV1998,630,19.649999618530273
1997-01-31,CME_CLV1998,599,19.510000228881836
1997-02-28,CME_CLV1998,571,19.610000610351562
1997-03-31,CME_CLV1998,540,20.229999542236328
1997-04-30,CME_CLV1998,510,19.850000381469727
1996-11-30,CME_CLV1998,664,19.040000915527344
1998-09-30,CME_CLV1999,356,17.049999237060547
1998-10-31,CME_CLV1999,326,15.989999771118164
1998-11-30,CME_CLV1999,295,14.229999542236328
1998-12-31,CME_CLV1999,264,13.460000038146973
1999-01-31,CME_CLV1999,235,13.430000305175781
1999-02-28,CME_CLV1999,207,12.930000305175781
1999-05-31,CME_CLV1999,116,16.670000076293945
1999-04-30,CME_CLV1999,144,17.56999969482422
1999-06-30,CME_CLV1999,83,19.209999084472656
1999-07-31,CME_CLV1999,53,20.559999465942383
1999-08-31,CME_CLV1999,21,22.110000610351562
1998-08-31,CME_CLV1999,386,15.789999961853027
1999-03-31,CME_CLV1999,174,16.270000457763672
1998-07-31,CME_CLV1999,417,16.540000915527344
1999-09-30,CME_CLV1999,0,24.459999084472656
1998-05-31,CME_CLV1999,480,17.780000686645508
1997-05-31,CME_CLV1999,844,20.100000381469727
1997-06-30,CME_CLV1999,813,19.920000076293945
1997-07-31,CME_CLV1999,782,19.90999984741211
1997-08-31,CME_CLV1999,753,19.690000534057617
1997-09-30,CME_CLV1999,721,20.1200008392334
1997-10-31,CME_CLV1999,690,19.84000015258789
1998-06-30,CME_CLV1999,448,17.190000534057617
1997-12-31,CME_CLV1999,629,18.610000610351562
1998-01-31,CME_CLV1999,599,18.459999084472656
1998-02-28,CME_CLV1999,571,17.8799991607666
1998-03-31,CME_CLV1999,539,17.389999389648438
1998-04-30,CME_CLV1999,509,17.760000228881836
1997-11-30,CME_CLV1999,664,19.260000228881836
1999-09-30,CME_CLV2000,356,19.719999313354492
1999-10-31,CME_CLV2000,327,19.639999389648438
1999-11-30,CME_CLV2000,295,19.399999618530273
1999-12-31,CME_CLV2000,265,20.829999923706055
2000-01-31,CME_CLV2000,233,23.270000457763672
2000-02-29,CME_CLV2000,204,24.790000915527344
2000-05-31,CME_CLV2000,112,27.399999618530273
2000-04-30,CME_CLV2000,145,24.59000015258789
2000-06-30,CME_CLV2000,82,30.200000762939453
2000-07-31,CME_CLV2000,51,27.309999465942383
2000-08-31,CME_CLV2000,20,33.119998931884766
1999-08-31,CME_CLV2000,386,18.8700008392334
2000-03-31,CME_CLV2000,173,25.190000534057617
2000-09-30,CME_CLV2000,0,37.20000076293945
1999-07-31,CME_CLV2000,418,18.309999465942383
1999-05-31,CME_CLV2000,481,16.239999771118164
1999-06-30,CME_CLV2000,448,18.020000457763672
1998-05-31,CME_CLV2000,845,18.010000228881836
1998-06-30,CME_CLV2000,813,17.600000381469727
1998-07-31,CME_CLV2000,782,17.190000534057617
1998-09-30,CME_CLV2000,721,17.75
1998-10-31,CME_CLV2000,691,17.270000457763672
1998-08-31,CME_CLV2000,751,17.09000015258789
1998-12-31,CME_CLV2000,629,15.079999923706055
1999-01-31,CME_CLV2000,600,14.760000228881836
1999-02-28,CME_CLV2000,572,13.930000305175781
1999-03-31,CME_CLV2000,539,15.800000190734863
1999-04-30,CME_CLV2000,509,16.600000381469727
1998-11-30,CME_CLV2000,660,16.170000076293945
2001-01-31,CME_CLV2001,232,25.530000686645508
2000-09-30,CME_CLV2001,356,27.989999771118164
2000-10-31,CME_CLV2001,324,27.139999389648438
2000-11-30,CME_CLV2001,294,27.420000076293945
2000-12-31,CME_CLV2001,265,24.34000015258789
2001-02-28,CME_CLV2001,204,26.25
2000-08-31,CME_CLV2001,385,27.219999313354492
2001-04-30,CME_CLV2001,143,28.309999465942383
2001-05-31,CME_CLV2001,112,28.229999542236328
2001-06-30,CME_CLV2001,83,26.06999969482422
2001-07-31,CME_CLV2001,51,25.770000457763672
2001-08-31,CME_CLV2001,20,27.200000762939453
2001-03-31,CME_CLV2001,174,26.170000076293945
2000-07-31,CME_CLV2001,416,24.799999237060547
2001-09-30,CME_CLV2001,0,26.59000015258789
2000-05-31,CME_CLV2001,477,23.0
1999-05-31,CME_CLV2001,846,16.479999542236328
1999-06-30,CME_CLV2001,813,17.780000686645508
1999-07-31,CME_CLV2001,783,17.389999389648438
1999-08-31,CME_CLV2001,751,17.860000610351562
1999-09-30,CME_CLV2001,721,18.299999237060547
1999-10-31,CME_CLV2001,692,18.3799991607666
2000-06-30,CME_CLV2001,447,24.90999984741211
1999-12-31,CME_CLV2001,630,18.600000381469727
2000-01-31,CME_CLV2001,598,20.0
2000-02-29,CME_CLV2001,569,20.56999969482422
2000-03-31,CME_CLV2001,538,22.09000015258789
2000-04-30,CME_CLV2001,510,21.829999923706055
1999-11-30,CME_CLV2001,660,17.719999313354492
2001-10-31,CME_CLV2002,324,21.420000076293945
2001-12-31,CME_CLV2002,263,20.649999618530273
2002-01-31,CME_CLV2002,232,20.43000030517578
2002-02-28,CME_CLV2002,204,21.829999923706055
2002-03-31,CME_CLV2002,176,25.690000534057617
2002-05-31,CME_CLV2002,112,25.06999969482422
2001-09-30,CME_CLV2002,357,23.170000076293945
2002-06-30,CME_CLV2002,84,26.450000762939453
2002-07-31,CME_CLV2002,51,26.469999313354492
2002-08-31,CME_CLV2002,21,28.979999542236328
2002-09-30,CME_CLV2002,0,29.610000610351562
2002-04-30,CME_CLV2002,143,26.1200008392334
2001-08-31,CME_CLV2002,385,24.639999389648438
2001-11-30,CME_CLV2002,294,20.549999237060547
2001-07-31,CME_CLV2002,416,23.75
2001-06-30,CME_CLV2002,448,24.389999389648438
2000-05-31,CME_CLV2002,842,20.450000762939453
2000-06-30,CME_CLV2002,812,22.229999542236328
2000-07-31,CME_CLV2002,781,22.940000534057617
2000-09-30,CME_CLV2002,721,25.299999237060547
2000-10-31,CME_CLV2002,689,23.709999084472656
2000-08-31,CME_CLV2002,750,24.649999618530273
2000-12-31,CME_CLV2002,630,22.559999465942383
2001-01-31,CME_CLV2002,597,22.950000762939453
2001-02-28,CME_CLV2002,569,23.290000915527344
2001-03-31,CME_CLV2002,539,23.93000030517578
2001-04-30,CME_CLV2002,508,25.0
2001-05-31,CME_CLV2002,477,25.149999618530273
2000-11-30,CME_CLV2002,659,24.280000686645508
2003-01-31,CME_CLV2003,234,28.049999237060547
2002-09-30,CME_CLV2003,357,24.770000457763672
2002-10-31,CME_CLV2003,326,24.270000457763672
2002-11-30,CME_CLV2003,299,24.440000534057617
2002-12-31,CME_CLV2003,265,25.270000457763672
2003-02-28,CME_CLV2003,206,29.579999923706055
2002-08-31,CME_CLV2003,388,25.3799991607666
2003-04-30,CME_CLV2003,145,24.989999771118164
2003-05-31,CME_CLV2003,115,27.280000686645508
2003-06-30,CME_CLV2003,84,29.270000457763672
2003-07-31,CME_CLV2003,53,30.25
2003-08-31,CME_CLV2003,24,31.56999969482422
2003-03-31,CME_CLV2003,175,26.940000534057617
2003-09-30,CME_CLV2003,0,26.959999084472656
2002-07-31,CME_CLV2003,418,24.110000610351562
2002-05-31,CME_CLV2003,479,23.3700008392334
2001-05-31,CME_CLV2003,844,23.329999923706055
2001-06-30,CME_CLV2003,815,23.020000457763672
2001-07-31,CME_CLV2003,783,22.34000015258789
2001-08-31,CME_CLV2003,752,22.90999984741211
2001-09-30,CME_CLV2003,724,22.209999084472656
2001-10-31,CME_CLV2003,691,20.920000076293945
2002-06-30,CME_CLV2003,451,24.110000610351562
2001-12-31,CME_CLV2003,630,20.899999618530273
2002-01-31,CME_CLV2003,599,20.90999984741211
2002-02-28,CME_CLV2003,571,21.479999542236328
2002-03-31,CME_CLV2003,543,23.59000015258789
2002-04-30,CME_CLV2003,510,23.860000610351562
2001-11-30,CME_CLV2003,661,21.030000686645508
2003-09-30,CME_CLV2004,357,26.149999618530273
2003-10-31,CME_CLV2004,326,26.579999923706055
2003-11-30,CME_CLV2004,300,27.43000030517578
2003-12-31,CME_CLV2004,265,29.15999984741211
2004-01-31,CME_CLV2004,235,29.5
2004-02-29,CME_CLV2004,207,32.400001525878906
2004-05-31,CME_CLV2004,116,38.849998474121094
2004-04-30,CME_CLV2004,144,35.81999969482422
2004-06-30,CME_CLV2004,83,36.9900016784668
2004-07-31,CME_CLV2004,53,43.04999923706055
2004-08-31,CME_CLV2004,21,42.119998931884766
2003-08-31,CME_CLV2004,389,26.469999313354492
2004-03-31,CME_CLV2004,174,33.290000915527344
2004-09-30,CME_CLV2004,0,47.099998474121094
2003-07-31,CME_CLV2004,418,26.1200008392334
2003-05-31,CME_CLV2004,480,24.670000076293945
2003-06-30,CME_CLV2004,449,25.40999984741211
2002-05-31,CME_CLV2004,844,22.559999465942383
2002-06-30,CME_CLV2004,816,23.020000457763672
2002-07-31,CME_CLV2004,783,23.100000381469727
2002-09-30,CME_CLV2004,722,22.989999771118164
2002-10-31,CME_CLV2004,691,22.989999771118164
2002-08-31,CME_CLV2004,753,24.110000610351562
2002-12-31,CME_CLV2004,630,23.1200008392334
2003-01-31,CME_CLV2004,599,24.209999084472656
2003-02-28,CME_CLV2004,571,24.600000381469727
2003-03-31,CME_CLV2004,540,24.469999313354492
2003-04-30,CME_CLV2004,510,24.040000915527344
2002-11-30,CME_CLV2004,664,23.219999313354492
2005-01-31,CME_CLV2005,232,47.04999923706055
2004-10-31,CME_CLV2005,326,47.400001525878906
2004-11-30,CME_CLV2005,294,46.540000915527344
2004-12-31,CME_CLV2005,264,42.099998474121094
2005-09-30,CME_CLV2005,0,66.2300033569336
2005-02-28,CME_CLV2005,204,51.189998626708984
2004-09-30,CME_CLV2005,355,43.27000045776367
2005-04-30,CME_CLV2005,144,53.16999816894531
2005-05-31,CME_CLV2005,112,53.25
2005-06-30,CME_CLV2005,82,58.36000061035156
2005-07-31,CME_CLV2005,53,61.650001525878906
2005-08-31,CME_CLV2005,20,68.94000244140625
2005-03-31,CME_CLV2005,173,56.9900016784668
2004-08-31,CME_CLV2005,385,38.54999923706055
2004-01-31,CME_CLV2005,599,27.530000686645508
2004-06-30,CME_CLV2005,447,34.54999923706055
2003-05-31,CME_CLV2005,844,24.049999237060547
2003-06-30,CME_CLV2005,813,24.280000686645508
2003-07-31,CME_CLV2005,782,24.559999465942383
2003-08-31,CME_CLV2005,753,24.6200008392334
2003-09-30,CME_CLV2005,721,25.170000076293945
2003-10-31,CME_CLV2005,690,25.540000915527344
2004-07-31,CME_CLV2005,417,38.54999923706055
2003-12-31,CME_CLV2005,629,27.1299991607666
2004-02-29,CME_CLV2005,571,29.190000534057617
2004-03-31,CME_CLV2005,538,30.399999618530273
2004-04-30,CME_CLV2005,508,31.75
2004-05-31,CME_CLV2005,480,34.38999938964844
2003-11-30,CME_CLV2005,664,25.920000076293945
2005-10-31,CME_CLV2006,324,61.2400016784668
2005-11-30,CME_CLV2006,294,60.0
2005-12-31,CME_CLV2006,264,63.810001373291016
2006-01-31,CME_CLV2006,232,70.52999877929688
2006-02-28,CME_CLV2006,204,66.27999877929688
2006-03-31,CME_CLV2006,173,69.47000122070312
2006-06-30,CME_CLV2006,82,75.4000015258789
2006-05-31,CME_CLV2006,112,73.37000274658203
2006-07-31,CME_CLV2006,51,75.68000030517578
2006-08-31,CME_CLV2006,20,70.26000213623047
2006-09-30,CME_CLV2006,0,60.459999084472656
2005-09-30,CME_CLV2006,355,66.70999908447266
2006-04-30,CME_CLV2006,145,75.08000183105469
2005-08-31,CME_CLV2006,385,68.5199966430664
2005-07-31,CME_CLV2006,418,62.88999938964844
2005-06-30,CME_CLV2006,447,58.66999816894531
2004-06-30,CME_CLV2006,812,32.93000030517578
2004-07-31,CME_CLV2006,782,36.709999084472656
2004-08-31,CME_CLV2006,750,35.959999084472656
2004-09-30,CME_CLV2006,720,39.189998626708984
2004-10-31,CME_CLV2006,691,43.86000061035156
2004-11-30,CME_CLV2006,659,43.25
2004-05-31,CME_CLV2006,845,32.15999984741211
2005-01-31,CME_CLV2006,597,43.84000015258789
2005-02-28,CME_CLV2006,569,46.720001220703125
2005-03-31,CME_CLV2006,538,54.380001068115234
2005-04-30,CME_CLV2006,509,51.9900016784668
2005-05-31,CME_CLV2006,477,52.40999984741211
2004-12-31,CME_CLV2006,629,40.15999984741211
2006-10-31,CME_CLV2007,324,66.3499984741211
2006-11-30,CME_CLV2007,294,68.87000274658203
2006-12-31,CME_CLV2007,265,66.2300033569336
2007-01-31,CME_CLV2007,232,61.9900016784668
2007-02-28,CME_CLV2007,204,66.22000122070312
2007-03-31,CME_CLV2007,174,69.3499984741211
2007-06-30,CME_CLV2007,83,71.05999755859375
2007-05-31,CME_CLV2007,112,66.51000213623047
2007-07-31,CME_CLV2007,51,77.5999984741211
2007-08-31,CME_CLV2007,20,74.04000091552734
2007-09-30,CME_CLV2007,0,83.31999969482422
2006-09-30,CME_CLV2007,356,68.77999877929688
2007-04-30,CME_CLV2007,143,69.30999755859375
2006-08-31,CME_CLV2007,385,75.41999816894531
2005-05-31,CME_CLV2007,842,51.09000015258789
2006-06-30,CME_CLV2007,447,75.76000213623047
2006-07-31,CME_CLV2007,416,78.22000122070312
2005-06-30,CME_CLV2007,812,57.619998931884766
2005-07-31,CME_CLV2007,783,61.45000076293945
2005-09-30,CME_CLV2007,720,64.4000015258789
2005-10-31,CME_CLV2007,689,59.619998931884766
2005-11-30,CME_CLV2007,659,59.29999923706055
2005-08-31,CME_CLV2007,750,65.79000091552734
2006-01-31,CME_CLV2007,597,70.19000244140625
2006-02-28,CME_CLV2007,569,67.7300033569336
2006-03-31,CME_CLV2007,538,69.55999755859375
2006-04-30,CME_CLV2007,510,74.54000091552734
